date,state,State Date,fips,cases,deaths,population,CaseCapita,DeathCapita,Pact
2020-05-19,Utah,Utah43970,49,7530,88,3282120,0.002294249,2.68119E-05,N/A
2020-05-19,Vermont,Vermont43970,50,944,54,628061,0.001503039,8.59789E-05,N/A
2020-05-19,Virgin Islands,Virgin Islands43970,78,69,6,N/A,N/A,N/A,N/A
2020-05-19,Virginia,Virginia43970,51,32145,1041,8626210,0.003726434,0.000120679,N/A
2020-05-19,Washington,Washington43970,53,19988,1042,7797100,0.002563517,0.000133639,Western
2020-05-19,West Virginia,West Virginia43970,54,1514,68,1778070,0.000851485,3.82437E-05,N/A
2020-05-19,Wisconsin,Wisconsin43970,55,13001,467,5851750,0.002221729,7.98052E-05,Midwest
2020-05-19,Wyoming,Wyoming43970,56,776,10,567025,0.001368546,1.76359E-05,N/A
2020-05-20,Alabama,Alabama43971,1,13052,522,4908620,0.002658996,0.000106344,N/A
2020-05-20,Alaska,Alaska43971,2,402,8,734002,0.000547682,1.08992E-05,N/A
2020-05-20,Arizona,Arizona43971,4,14897,747,7378490,0.002018977,0.00010124,N/A
2020-05-20,Arkansas,Arkansas43971,5,5003,107,3039000,0.001646265,3.5209E-05,N/A
2020-05-20,California,California43971,6,86125,3514,39937500,0.002156495,8.79875E-05,Western
2020-05-20,Colorado,Colorado43971,8,22769,1299,5845530,0.003895113,0.000222221,Western
2020-05-20,Connecticut,Connecticut43971,9,39017,3529,3563080,0.010950358,0.000990435,Northeast
2020-05-20,Delaware,Delaware43971,10,8194,310,982895,0.008336598,0.000315395,Northeast
2020-05-20,District of Columbia,District of Columbia43971,11,7551,407,720687,0.010477503,0.000564739,N/A
2020-05-20,Florida,Florida43971,12,47463,2095,21993000,0.002158096,9.52576E-05,N/A
2020-05-20,Georgia,Georgia43971,13,38162,1672,10736100,0.00355455,0.000155736,N/A
2020-05-20,Guam,Guam43971,66,1134,6,N/A,N/A,N/A,N/A
2020-05-20,Hawaii,Hawaii43971,15,633,17,1412690,0.000448081,1.20338E-05,N/A
2020-05-20,Idaho,Idaho43971,16,2506,77,1826160,0.001372278,4.2165E-05,N/A
2020-05-20,Illinois,Illinois43971,17,100713,4547,12659700,0.007955402,0.000359171,Midwest
2020-05-20,Indiana,Indiana43971,18,29986,1864,6745350,0.004445433,0.000276339,Midwest
2020-05-20,Iowa,Iowa43971,19,15868,400,3179850,0.004990172,0.000125792,N/A
2020-05-20,Kansas,Kansas43971,20,8661,197,2910360,0.002975921,6.76892E-05,N/A
2020-05-20,Kentucky,Kentucky43971,21,8336,381,4499690,0.001852572,8.46725E-05,Midwest
2020-05-20,Louisiana,Louisiana43971,22,35439,2608,4645180,0.007629198,0.000561442,N/A
2020-05-20,Maine,Maine43971,23,1819,73,1345790,0.001351622,5.42432E-05,N/A
2020-05-20,Maryland,Maryland43971,24,42442,2123,6083120,0.006977012,0.000348999,N/A
2020-05-20,Massachusetts,Massachusetts43971,25,88970,6066,6976600,0.01275263,0.000869478,Northeast
2020-05-20,Michigan,Michigan43971,26,52988,5060,10045000,0.005275062,0.000503733,Midwest
2020-05-20,Minnesota,Minnesota43971,27,17679,786,5700670,0.003101214,0.000137879,Midwest
2020-05-20,Mississippi,Mississippi43971,28,11967,570,2989260,0.004003332,0.000190683,N/A
2020-05-20,Missouri,Missouri43971,29,11510,643,6169270,0.001865699,0.000104226,N/A
2020-05-20,Montana,Montana43971,30,478,16,1086760,0.00043984,1.47227E-05,N/A
2020-05-20,Nebraska,Nebraska43971,31,11119,141,1952570,0.005694546,7.22125E-05,N/A
2020-05-20,Nevada,Nevada43971,32,7301,378,3139660,0.002325411,0.000120395,Western
2020-05-20,New Hampshire,New Hampshire43971,33,3868,190,1371250,0.002820784,0.00013856,N/A
2020-05-20,New Jersey,New Jersey43971,34,150399,10747,8936570,0.016829611,0.001202587,Northeast
2020-05-20,New Mexico,New Mexico43971,35,6338,283,2096640,0.003022932,0.000134978,N/A
2020-05-20,New York,New York43971,36,359235,28540,19440500,0.018478691,0.001468069,Northeast
2020-05-20,North Carolina,North Carolina43971,37,20221,721,10611900,0.001905502,6.79426E-05,N/A
2020-05-20,North Dakota,North Dakota43971,38,2095,49,761723,0.002750344,6.43278E-05,N/A
2020-05-20,Northern Mariana Islands,Northern Mariana Islands43971,69,21,2,N/A,N/A,N/A,N/A
2020-05-20,Ohio,Ohio43971,39,29437,1781,11747700,0.002505767,0.000151604,Midwest
2020-05-20,Oklahoma,Oklahoma43971,40,5532,299,3954820,0.001398799,7.56039E-05,N/A
2020-05-20,Oregon,Oregon43971,41,3801,144,4301090,0.000883729,3.34799E-05,Western
2020-05-20,Pennsylvania,Pennsylvania43971,42,68151,4794,12820900,0.005315617,0.000373921,Northeast
2020-05-20,Puerto Rico,Puerto Rico43971,72,2866,125,3032160,0.000945201,4.12247E-05,N/A
2020-05-20,Rhode Island,Rhode Island43971,44,13356,538,1056160,0.012645811,0.000509393,Northeast
2020-05-20,South Carolina,South Carolina43971,45,9175,407,5210100,0.001761003,7.81175E-05,N/A
2020-05-20,South Dakota,South Dakota43971,46,4177,46,903027,0.004625554,5.09398E-05,N/A
2020-05-20,Tennessee,Tennessee43971,47,18534,309,6897580,0.002687029,4.47983E-05,N/A
2020-05-20,Texas,Texas43971,48,52369,1443,29472300,0.001776889,4.89612E-05,N/A
2020-05-20,Utah,Utah43971,49,7717,90,3282120,0.002351224,2.74213E-05,N/A
2020-05-20,Vermont,Vermont43971,50,944,54,628061,0.001503039,8.59789E-05,N/A
2020-05-20,Virgin Islands,Virgin Islands43971,78,69,6,N/A,N/A,N/A,N/A
2020-05-20,Virginia,Virginia43971,51,32908,1074,8626210,0.003814885,0.000124504,N/A
2020-05-20,Washington,Washington43971,53,20110,1045,7797100,0.002579164,0.000134024,Western
2020-05-20,West Virginia,West Virginia43971,54,1567,69,1778070,0.000881293,3.88061E-05,N/A
2020-05-20,Wisconsin,Wisconsin43971,55,13574,481,5851750,0.002319648,8.21976E-05,Midwest
2020-05-20,Wyoming,Wyoming43971,56,787,11,567025,0.001387946,1.93995E-05,N/A
2020-05-21,Alabama,Alabama43972,1,13414,529,4908620,0.002732744,0.00010777,N/A
2020-05-21,Alaska,Alaska43972,2,402,8,734002,0.000547682,1.08992E-05,N/A
2020-05-21,Arizona,Arizona43972,4,15315,763,7378490,0.002075628,0.000103409,N/A
2020-05-21,Arkansas,Arkansas43972,5,5458,110,3039000,0.001795986,3.61961E-05,N/A
2020-05-21,California,California43972,6,88488,3624,39937500,0.002215662,9.07418E-05,Western
2020-05-21,Colorado,Colorado43972,8,23161,1310,5845530,0.003962173,0.000224103,Western
2020-05-21,Connecticut,Connecticut43972,9,39208,3582,3563080,0.011003963,0.00100531,Northeast
2020-05-21,Delaware,Delaware43972,10,8386,317,982895,0.008531939,0.000322517,Northeast
2020-05-21,District of Columbia,District of Columbia43972,11,7788,412,720687,0.010806356,0.000571677,N/A
2020-05-21,Florida,Florida43972,12,48667,2143,21993000,0.00221284,9.74401E-05,N/A
2020-05-21,Georgia,Georgia43972,13,38969,1749,10736100,0.003629717,0.000162908,N/A
2020-05-21,Guam,Guam43972,66,1134,6,N/A,N/A,N/A,N/A
2020-05-21,Hawaii,Hawaii43972,15,637,17,1412690,0.000450913,1.20338E-05,N/A
2020-05-21,Idaho,Idaho43972,16,2534,77,1826160,0.001387611,4.2165E-05,N/A
2020-05-21,Illinois,Illinois43972,17,102995,4634,12659700,0.008135659,0.000366043,Midwest
2020-05-21,Indiana,Indiana43972,18,30673,1913,6745350,0.004547281,0.000283603,Midwest
2020-05-21,Iowa,Iowa43972,19,16170,414,3179850,0.005085146,0.000130195,N/A
2020-05-21,Kansas,Kansas43972,20,8771,199,2910360,0.003013717,6.83764E-05,N/A
2020-05-21,Kentucky,Kentucky43972,21,8475,393,4499690,0.001883463,8.73394E-05,Midwest
2020-05-21,Louisiana,Louisiana43972,22,36627,2629,4645180,0.007884947,0.000565963,N/A
2020-05-21,Maine,Maine43972,23,1877,73,1345790,0.00139472,5.42432E-05,N/A
2020-05-21,Maryland,Maryland43972,24,43645,2159,6083120,0.007174772,0.000354917,N/A
2020-05-21,Massachusetts,Massachusetts43972,25,90084,6148,6976600,0.012912307,0.000881232,Northeast
2020-05-21,Michigan,Michigan43972,26,53468,5129,10045000,0.005322847,0.000510602,Midwest
2020-05-21,Minnesota,Minnesota43972,27,18209,818,5700670,0.003194186,0.000143492,Midwest
2020-05-21,Mississippi,Mississippi43972,28,12222,580,2989260,0.004088637,0.000194028,N/A
2020-05-21,Missouri,Missouri43972,29,11657,670,6169270,0.001889527,0.000108603,N/A
2020-05-21,Montana,Montana43972,30,479,16,1086760,0.00044076,1.47227E-05,N/A
2020-05-21,Nebraska,Nebraska43972,31,11423,148,1952570,0.005850238,7.57975E-05,N/A
2020-05-21,Nevada,Nevada43972,32,7404,381,3139660,0.002358217,0.000121351,Western
2020-05-21,New Hampshire,New Hampshire43972,33,3935,199,1371250,0.002869644,0.000145123,N/A
2020-05-21,New Jersey,New Jersey43972,34,151472,10843,8936570,0.01694968,0.001213329,Northeast
2020-05-21,New Mexico,New Mexico43972,35,6472,294,2096640,0.003086844,0.000140224,N/A
2020-05-21,New York,New York43972,36,361313,28663,19440500,0.018585582,0.001474396,Northeast
2020-05-21,North Carolina,North Carolina43972,37,20934,734,10611900,0.001972691,6.91676E-05,N/A
2020-05-21,North Dakota,North Dakota43972,38,2229,51,761723,0.002926261,6.69535E-05,N/A
2020-05-21,Northern Mariana Islands,Northern Mariana Islands43972,69,22,2,N/A,N/A,N/A,N/A
2020-05-21,Ohio,Ohio43972,39,30168,1836,11747700,0.002567992,0.000156286,Midwest
2020-05-21,Oklahoma,Oklahoma43972,40,5680,304,3954820,0.001436222,7.68682E-05,N/A
2020-05-21,Oregon,Oregon43972,41,3817,145,4301090,0.000887449,3.37124E-05,Western
2020-05-21,Pennsylvania,Pennsylvania43972,42,69252,4887,12820900,0.005401493,0.000381174,Northeast
2020-05-21,Puerto Rico,Puerto Rico43972,72,2913,126,3032160,0.000960701,4.15545E-05,N/A
2020-05-21,Rhode Island,Rhode Island43972,44,13571,556,1056160,0.012849379,0.000526435,Northeast
2020-05-21,South Carolina,South Carolina43972,45,9379,416,5210100,0.001800157,7.98449E-05,N/A
2020-05-21,South Dakota,South Dakota43972,46,4177,47,903027,0.004625554,5.20472E-05,N/A
2020-05-21,Tennessee,Tennessee43972,47,18970,313,6897580,0.00275024,4.53782E-05,N/A
2020-05-21,Texas,Texas43972,48,53441,1480,29472300,0.001813262,5.02166E-05,N/A
2020-05-21,Utah,Utah43972,49,7876,92,3282120,0.002399669,2.80307E-05,N/A
2020-05-21,Vermont,Vermont43972,50,950,54,628061,0.001512592,8.59789E-05,N/A
2020-05-21,Virgin Islands,Virgin Islands43972,78,69,6,N/A,N/A,N/A,N/A
2020-05-21,Virginia,Virginia43972,51,34137,1099,8626210,0.003957358,0.000127402,N/A
2020-05-21,Washington,Washington43972,53,20280,1054,7797100,0.002600967,0.000135178,Western
2020-05-21,West Virginia,West Virginia43972,54,1603,71,1778070,0.000901539,3.99309E-05,N/A
2020-05-21,Wisconsin,Wisconsin43972,55,13967,487,5851750,0.002386807,8.3223E-05,Midwest
2020-05-21,Wyoming,Wyoming43972,56,801,12,567025,0.001412636,2.11631E-05,N/A
2020-05-22,Alabama,Alabama43973,1,13670,541,4908620,0.002784897,0.000110214,N/A
2020-05-22,Alaska,Alaska43973,2,404,8,734002,0.000550407,1.08992E-05,N/A
2020-05-22,Arizona,Arizona43973,4,15608,775,7378490,0.002115338,0.000105035,N/A
2020-05-22,Arkansas,Arkansas43973,5,5612,113,3039000,0.00184666,3.71833E-05,N/A
2020-05-22,California,California43973,6,90801,3690,39937500,0.002273577,9.23944E-05,Western
2020-05-22,Colorado,Colorado43973,8,23456,1324,5845530,0.004012639,0.000226498,Western
2020-05-22,Connecticut,Connecticut43973,9,39640,3637,3563080,0.011125206,0.001020746,Northeast
2020-05-22,Delaware,Delaware43973,10,8529,322,982895,0.008677427,0.000327604,Northeast
2020-05-22,District of Columbia,District of Columbia43973,11,7893,418,720687,0.01095205,0.000580002,N/A
2020-05-22,Florida,Florida43973,12,49443,2189,21993000,0.002248124,9.95317E-05,N/A
2020-05-22,Georgia,Georgia43973,13,39734,1779,10736100,0.003700971,0.000165703,N/A
2020-05-22,Guam,Guam43973,66,1134,6,N/A,N/A,N/A,N/A
2020-05-22,Hawaii,Hawaii43973,15,632,17,1412690,0.000447373,1.20338E-05,N/A
2020-05-22,Idaho,Idaho43973,16,2595,79,1826160,0.001421015,4.32602E-05,N/A
2020-05-22,Illinois,Illinois43973,17,105710,4740,12659700,0.008350119,0.000374416,Midwest
2020-05-22,Indiana,Indiana43973,18,31165,1941,6745350,0.00462022,0.000287754,Midwest
2020-05-22,Iowa,Iowa43973,19,16510,441,3179850,0.005192069,0.000138686,N/A
2020-05-22,Kansas,Kansas43973,20,9068,200,2910360,0.003115766,6.872E-05,N/A
2020-05-22,Kentucky,Kentucky43973,21,8688,398,4499690,0.0019308,8.84505E-05,Midwest
2020-05-22,Louisiana,Louisiana43973,22,37048,2669,4645180,0.007975579,0.000574574,N/A
2020-05-22,Maine,Maine43973,23,1948,75,1345790,0.001447477,5.57293E-05,N/A
2020-05-22,Maryland,Maryland43973,24,44539,2207,6083120,0.007321736,0.000362807,N/A
2020-05-22,Massachusetts,Massachusetts43973,25,90889,6228,6976600,0.013027693,0.000892698,Northeast
2020-05-22,Michigan,Michigan43973,26,53865,5158,10045000,0.005362369,0.000513489,Midwest
2020-05-22,Minnesota,Minnesota43973,27,19014,851,5700670,0.003335397,0.000149281,Midwest
2020-05-22,Mississippi,Mississippi43973,28,12624,596,2989260,0.004223119,0.00019938,N/A
2020-05-22,Missouri,Missouri43973,29,11797,680,6169270,0.00191222,0.000110224,N/A
2020-05-22,Montana,Montana43973,30,479,16,1086760,0.00044076,1.47227E-05,N/A
2020-05-22,Nebraska,Nebraska43973,31,11661,149,1952570,0.005972129,7.63097E-05,N/A
2020-05-22,Nevada,Nevada43973,32,7531,387,3139660,0.002398667,0.000123262,Western
2020-05-22,New Hampshire,New Hampshire43973,33,4014,204,1371250,0.002927256,0.000148769,N/A
2020-05-22,New Jersey,New Jersey43973,34,152719,10985,8936570,0.017089219,0.001229219,Northeast
2020-05-22,New Mexico,New Mexico43973,35,6625,302,2096640,0.003159818,0.00014404,N/A
2020-05-22,New York,New York43973,36,362991,28802,19440500,0.018671896,0.001481546,Northeast
2020-05-22,North Carolina,North Carolina43973,37,21661,754,10611900,0.002041199,7.10523E-05,N/A
2020-05-22,North Dakota,North Dakota43973,38,2317,52,761723,0.003041788,6.82663E-05,N/A
2020-05-22,Northern Mariana Islands,Northern Mariana Islands43973,69,22,2,N/A,N/A,N/A,N/A
2020-05-22,Ohio,Ohio43973,39,30795,1872,11747700,0.002621364,0.00015935,Midwest
2020-05-22,Oklahoma,Oklahoma43973,40,5849,307,3954820,0.001478955,7.76268E-05,N/A
2020-05-22,Oregon,Oregon43973,41,3864,147,4301090,0.000898377,3.41774E-05,Western
2020-05-22,Pennsylvania,Pennsylvania43973,42,70305,5032,12820900,0.005483624,0.000392484,Northeast
2020-05-22,Puerto Rico,Puerto Rico43973,72,3030,126,3032160,0.000999288,4.15545E-05,N/A
2020-05-22,Rhode Island,Rhode Island43973,44,13736,579,1056160,0.013005605,0.000548212,Northeast
2020-05-22,South Carolina,South Carolina43973,45,9638,419,5210100,0.001849869,8.04207E-05,N/A
2020-05-22,South Dakota,South Dakota43973,46,4356,50,903027,0.004823776,5.53693E-05,N/A
2020-05-22,Tennessee,Tennessee43973,47,19364,315,6897580,0.002807361,4.56682E-05,N/A
2020-05-22,Texas,Texas43973,48,54369,1498,29472300,0.001844749,5.08274E-05,N/A
2020-05-22,Utah,Utah43973,49,8057,93,3282120,0.002454816,2.83353E-05,N/A
2020-05-22,Vermont,Vermont43973,50,952,54,628061,0.001515776,8.59789E-05,N/A
2020-05-22,Virgin Islands,Virgin Islands43973,78,69,6,N/A,N/A,N/A,N/A
2020-05-22,Virginia,Virginia43973,51,34950,1136,8626210,0.004051606,0.000131692,N/A
2020-05-22,Washington,Washington43973,53,20526,1061,7797100,0.002632517,0.000136076,Western
2020-05-22,West Virginia,West Virginia43973,54,1705,72,1778070,0.000958905,4.04933E-05,N/A
2020-05-22,Wisconsin,Wisconsin43973,55,14557,496,5851750,0.002487632,8.4761E-05,Midwest
2020-05-22,Wyoming,Wyoming43973,56,803,12,567025,0.001416163,2.11631E-05,N/A
2020-05-23,Alabama,Alabama43974,1,14149,549,4908620,0.00288248,0.000111844,N/A
2020-05-23,Alaska,Alaska43974,2,409,8,734002,0.000557219,1.08992E-05,N/A
2020-05-23,Arizona,Arizona43974,4,16040,799,7378490,0.002173887,0.000108288,N/A
2020-05-23,Arkansas,Arkansas43974,5,5775,115,3039000,0.001900296,3.78414E-05,N/A
2020-05-23,California,California43974,6,92815,3768,39937500,0.002324006,9.43474E-05,Western
2020-05-23,Colorado,Colorado43974,8,23932,1327,5845530,0.004094068,0.000227011,Western
2020-05-23,Connecticut,Connecticut43974,9,40022,3675,3563080,0.011232417,0.001031411,Northeast
2020-05-23,Delaware,Delaware43974,10,8690,324,982895,0.008841229,0.000329638,Northeast
2020-05-23,District of Columbia,District of Columbia43974,11,7966,427,720687,0.011053342,0.00059249,N/A
2020-05-23,Florida,Florida43974,12,50119,2232,21993000,0.002278861,0.000101487,N/A
2020-05-23,Georgia,Georgia43974,13,40408,1794,10736100,0.00376375,0.0001671,N/A
2020-05-23,Guam,Guam43974,66,1134,6,N/A,N/A,N/A,N/A
2020-05-23,Hawaii,Hawaii43974,15,633,17,1412690,0.000448081,1.20338E-05,N/A
2020-05-23,Idaho,Idaho43974,16,2626,79,1826160,0.00143799,4.32602E-05,N/A
2020-05-23,Illinois,Illinois43974,17,108100,4817,12659700,0.008538907,0.000380499,Midwest
2020-05-23,Indiana,Indiana43974,18,31674,1964,6745350,0.004695679,0.000291164,Midwest
2020-05-23,Iowa,Iowa43974,19,16898,446,3179850,0.005314087,0.000140258,N/A
2020-05-23,Kansas,Kansas43974,20,9119,200,2910360,0.003133289,6.872E-05,N/A
2020-05-23,Kentucky,Kentucky43974,21,8812,399,4499690,0.001958357,8.86728E-05,Midwest
2020-05-23,Louisiana,Louisiana43974,22,37165,2683,4645180,0.008000766,0.000577588,N/A
2020-05-23,Maine,Maine43974,23,2013,77,1345790,0.001495776,5.72155E-05,N/A
2020-05-23,Maryland,Maryland43974,24,45608,2243,6083120,0.007497468,0.000368725,N/A
2020-05-23,Massachusetts,Massachusetts43974,25,91662,6304,6976600,0.013138492,0.000903592,Northeast
2020-05-23,Michigan,Michigan43974,26,54304,5223,10045000,0.005406073,0.00051996,Midwest
2020-05-23,Minnesota,Minnesota43974,27,19854,861,5700670,0.003482749,0.000151035,Midwest
2020-05-23,Mississippi,Mississippi43974,28,13005,616,2989260,0.004350575,0.000206071,N/A
2020-05-23,Missouri,Missouri43974,29,11922,685,6169270,0.001932481,0.000111034,N/A
2020-05-23,Montana,Montana43974,30,479,16,1086760,0.00044076,1.47227E-05,N/A
2020-05-23,Nebraska,Nebraska43974,31,11988,150,1952570,0.006139601,7.68218E-05,N/A
2020-05-23,Nevada,Nevada43974,32,7769,392,3139660,0.002474472,0.000124854,Western
2020-05-23,New Hampshire,New Hampshire43974,33,4089,208,1371250,0.002981951,0.000151686,N/A
2020-05-23,New Jersey,New Jersey43974,34,153104,11081,8936570,0.0171323,0.001239961,Northeast
2020-05-23,New Mexico,New Mexico43974,35,6795,308,2096640,0.0032409,0.000146902,N/A
2020-05-23,New York,New York43974,36,364745,28900,19440500,0.01876212,0.001486587,Northeast
2020-05-23,North Carolina,North Carolina43974,37,22731,763,10611900,0.002142029,7.19004E-05,N/A
2020-05-23,North Dakota,North Dakota43974,38,2365,52,761723,0.003104803,6.82663E-05,N/A
2020-05-23,Northern Mariana Islands,Northern Mariana Islands43974,69,22,2,N/A,N/A,N/A,N/A
2020-05-23,Ohio,Ohio43974,39,31408,1956,11747700,0.002673545,0.000166501,Midwest
2020-05-23,Oklahoma,Oklahoma43974,40,5960,311,3954820,0.001507022,7.86382E-05,N/A
2020-05-23,Oregon,Oregon43974,41,3888,147,4301090,0.000903957,3.41774E-05,Western
2020-05-23,Pennsylvania,Pennsylvania43974,42,71102,5121,12820900,0.005545789,0.000399426,Northeast
2020-05-23,Puerto Rico,Puerto Rico43974,72,3100,127,3032160,0.001022373,4.18843E-05,N/A
2020-05-23,Rhode Island,Rhode Island43974,44,13952,597,1056160,0.01321012,0.000565255,Northeast
2020-05-23,South Carolina,South Carolina43974,45,9895,425,5210100,0.001899196,8.15723E-05,N/A
2020-05-23,South Dakota,South Dakota43974,46,4468,50,903027,0.004947803,5.53693E-05,N/A
2020-05-23,Tennessee,Tennessee43974,47,19765,325,6897580,0.002865498,4.7118E-05,N/A
2020-05-23,Texas,Texas43974,48,55451,1522,29472300,0.001881462,5.16417E-05,N/A
2020-05-23,Utah,Utah43974,49,8260,97,3282120,0.002516666,2.95541E-05,N/A
2020-05-23,Vermont,Vermont43974,50,954,54,628061,0.001518961,8.59789E-05,N/A
2020-05-23,Virgin Islands,Virgin Islands43974,78,69,6,N/A,N/A,N/A,N/A
2020-05-23,Virginia,Virginia43974,51,35749,1159,8626210,0.00414423,0.000134358,N/A
2020-05-23,Washington,Washington43974,53,20740,1062,7797100,0.002659963,0.000136204,Western
2020-05-23,West Virginia,West Virginia43974,54,1729,72,1778070,0.000972403,4.04933E-05,N/A
2020-05-23,Wisconsin,Wisconsin43974,55,14985,507,5851750,0.002560772,8.66407E-05,Midwest
2020-05-23,Wyoming,Wyoming43974,56,813,12,567025,0.001433799,2.11631E-05,N/A
2020-05-24,Alabama,Alabama43975,1,14478,551,4908620,0.002949505,0.000112252,N/A
2020-05-24,Alaska,Alaska43975,2,409,8,734002,0.000557219,1.08992E-05,N/A
2020-05-24,Arizona,Arizona43975,4,16339,800,7378490,0.00221441,0.000108423,N/A
2020-05-24,Arkansas,Arkansas43975,5,5922,116,3039000,0.001948667,3.81705E-05,N/A
2020-05-24,California,California43975,6,94743,3790,39937500,0.002372282,9.48983E-05,Western
2020-05-24,Colorado,Colorado43975,8,24140,1332,5845530,0.004129651,0.000227866,Western
2020-05-24,Connecticut,Connecticut43975,9,40468,3693,3563080,0.01135759,0.001036463,Northeast
2020-05-24,Delaware,Delaware43975,10,8809,326,982895,0.0089623,0.000331673,Northeast
2020-05-24,District of Columbia,District of Columbia43975,11,8110,432,720687,0.011253152,0.000599428,N/A
2020-05-24,Florida,Florida43975,12,50859,2236,21993000,0.002312509,0.000101669,N/A
2020-05-24,Georgia,Georgia43975,13,40989,1799,10736100,0.003817867,0.000167566,N/A
2020-05-24,Guam,Guam43975,66,1135,6,N/A,N/A,N/A,N/A
2020-05-24,Hawaii,Hawaii43975,15,633,17,1412690,0.000448081,1.20338E-05,N/A
2020-05-24,Idaho,Idaho43975,16,2650,79,1826160,0.001451132,4.32602E-05,N/A
2020-05-24,Illinois,Illinois43975,17,110541,4884,12659700,0.008731724,0.000385791,Midwest
2020-05-24,Indiana,Indiana43975,18,32151,1976,6745350,0.004766395,0.000292943,Midwest
2020-05-24,Iowa,Iowa43975,19,17434,456,3179850,0.005482649,0.000143403,N/A
2020-05-24,Kansas,Kansas43975,20,9135,200,2910360,0.003138787,6.872E-05,N/A
2020-05-24,Kentucky,Kentucky43975,21,8842,399,4499690,0.001965024,8.86728E-05,Midwest
2020-05-24,Louisiana,Louisiana43975,22,37293,2690,4645180,0.008028322,0.000579095,N/A
2020-05-24,Maine,Maine43975,23,2055,78,1345790,0.001526984,5.79585E-05,N/A
2020-05-24,Maryland,Maryland43975,24,46919,2277,6083120,0.007712983,0.000374314,N/A
2020-05-24,Massachusetts,Massachusetts43975,25,92675,6372,6976600,0.013283691,0.000913339,Northeast
2020-05-24,Michigan,Michigan43975,26,54616,5228,10045000,0.005437133,0.000520458,Midwest
2020-05-24,Minnesota,Minnesota43975,27,20582,878,5700670,0.003610453,0.000154017,Midwest
2020-05-24,Mississippi,Mississippi43975,28,13252,625,2989260,0.004433204,0.000209082,N/A
2020-05-24,Missouri,Missouri43975,29,12114,689,6169270,0.001963603,0.000111683,N/A
2020-05-24,Montana,Montana43975,30,479,16,1086760,0.00044076,1.47227E-05,N/A
2020-05-24,Nebraska,Nebraska43975,31,12133,153,1952570,0.006213862,7.83583E-05,N/A
2020-05-24,Nevada,Nevada43975,32,7886,394,3139660,0.002511737,0.000125491,Western
2020-05-24,New Hampshire,New Hampshire43975,33,4149,209,1371250,0.003025706,0.000152416,N/A
2020-05-24,New Jersey,New Jersey43975,34,154154,11133,8936570,0.017249795,0.00124578,Northeast
2020-05-24,New Mexico,New Mexico43975,35,6943,317,2096640,0.003311489,0.000151194,N/A
2020-05-24,New York,New York43975,36,366346,29046,19440500,0.018844474,0.001494097,Northeast
2020-05-24,North Carolina,North Carolina43975,37,23231,771,10611900,0.002189146,7.26543E-05,N/A
2020-05-24,North Dakota,North Dakota43975,38,2418,53,761723,0.003174382,6.95791E-05,N/A
2020-05-24,Northern Mariana Islands,Northern Mariana Islands43975,69,22,2,N/A,N/A,N/A,N/A
2020-05-24,Ohio,Ohio43975,39,31911,1969,11747700,0.002716362,0.000167607,Midwest
2020-05-24,Oklahoma,Oklahoma43975,40,6037,311,3954820,0.001526492,7.86382E-05,N/A
2020-05-24,Oregon,Oregon43975,41,3927,148,4301090,0.000913024,3.44099E-05,Western
2020-05-24,Pennsylvania,Pennsylvania43975,42,71656,5145,12820900,0.005588999,0.000401298,Northeast
2020-05-24,Puerto Rico,Puerto Rico43975,72,3189,127,3032160,0.001051726,4.18843E-05,N/A
2020-05-24,Rhode Island,Rhode Island43975,44,14065,608,1056160,0.013317111,0.00057567,Northeast
2020-05-24,South Carolina,South Carolina43975,45,10096,435,5210100,0.001937775,8.34917E-05,N/A
2020-05-24,South Dakota,South Dakota43975,46,4563,50,903027,0.005053005,5.53693E-05,N/A
2020-05-24,Tennessee,Tennessee43975,47,20116,332,6897580,0.002916385,4.81328E-05,N/A
2020-05-24,Texas,Texas43975,48,56050,1533,29472300,0.001901786,5.20149E-05,N/A
2020-05-24,Utah,Utah43975,49,8392,97,3282120,0.002556884,2.95541E-05,N/A
2020-05-24,Vermont,Vermont43975,50,956,54,628061,0.001522145,8.59789E-05,N/A
2020-05-24,Virgin Islands,Virgin Islands43975,78,69,6,N/A,N/A,N/A,N/A
2020-05-24,Virginia,Virginia43975,51,36244,1171,8626210,0.004201613,0.000135749,N/A
2020-05-24,Washington,Washington43975,53,20989,1069,7797100,0.002691898,0.000137102,Western
2020-05-24,West Virginia,West Virginia43975,54,1771,72,1778070,0.000996024,4.04933E-05,N/A
2020-05-24,Wisconsin,Wisconsin43975,55,15362,510,5851750,0.002625198,8.71534E-05,Midwest
2020-05-24,Wyoming,Wyoming43975,56,813,12,567025,0.001433799,2.11631E-05,N/A
2020-05-25,Alabama,Alabama43976,1,14986,566,4908620,0.003052997,0.000115307,N/A
2020-05-25,Alaska,Alaska43976,2,412,8,734002,0.000561306,1.08992E-05,N/A
2020-05-25,Arizona,Arizona43976,4,16561,806,7378490,0.002244497,0.000109236,N/A
2020-05-25,Arkansas,Arkansas43976,5,6029,117,3039000,0.001983876,3.84995E-05,N/A
2020-05-25,California,California43976,6,97017,3808,39937500,0.002429221,9.5349E-05,Western
2020-05-25,Colorado,Colorado43976,8,24256,1333,5845530,0.004149495,0.000228037,Western
2020-05-25,Connecticut,Connecticut43976,9,40873,3742,3563080,0.011471255,0.001050215,Northeast
