date,state,State Date,fips,cases,deaths,population,CaseCapita,Pact,Color
2020-05-21,Puerto Rico,Puerto Rico43972,72,2913,126,3032160,0.000960701,#N/A,#N/A
2020-05-22,Puerto Rico,Puerto Rico43973,72,3030,126,3032160,0.000999288,#N/A,#N/A
2020-05-23,Puerto Rico,Puerto Rico43974,72,3100,127,3032160,0.001022373,#N/A,#N/A
2020-05-24,Puerto Rico,Puerto Rico43975,72,3189,127,3032160,0.001051726,#N/A,#N/A
2020-05-25,Puerto Rico,Puerto Rico43976,72,3260,129,3032160,0.001075141,#N/A,#N/A
2020-05-26,Puerto Rico,Puerto Rico43977,72,3324,129,3032160,0.001096248,#N/A,#N/A
2020-05-27,Puerto Rico,Puerto Rico43978,72,3397,129,3032160,0.001120323,#N/A,#N/A
2020-05-28,Puerto Rico,Puerto Rico43979,72,3486,131,3032160,0.001149675,#N/A,#N/A
2020-05-29,Puerto Rico,Puerto Rico43980,72,3647,132,3032160,0.001202773,#N/A,#N/A
2020-05-30,Puerto Rico,Puerto Rico43981,72,3718,133,3032160,0.001226189,#N/A,#N/A
2020-05-31,Puerto Rico,Puerto Rico43982,72,3776,136,3032160,0.001245317,#N/A,#N/A
2020-06-01,Puerto Rico,Puerto Rico43983,72,3873,136,3032160,0.001277307,#N/A,#N/A
2020-06-02,Puerto Rico,Puerto Rico43984,72,3935,138,3032160,0.001297755,#N/A,#N/A
2020-06-03,Puerto Rico,Puerto Rico43985,72,4023,140,3032160,0.001326777,#N/A,#N/A
2020-06-04,Puerto Rico,Puerto Rico43986,72,4508,140,3032160,0.001486729,#N/A,#N/A
2020-06-05,Puerto Rico,Puerto Rico43987,72,4620,141,3032160,0.001523666,#N/A,#N/A
2020-06-06,Puerto Rico,Puerto Rico43988,72,4915,142,3032160,0.001620957,#N/A,#N/A
2020-06-07,Puerto Rico,Puerto Rico43989,72,4985,142,3032160,0.001644043,#N/A,#N/A
2020-06-08,Puerto Rico,Puerto Rico43990,72,5046,142,3032160,0.00166416,#N/A,#N/A
2020-06-09,Puerto Rico,Puerto Rico43991,72,5185,142,3032160,0.001710002,#N/A,#N/A
2020-06-10,Puerto Rico,Puerto Rico43992,72,5329,143,3032160,0.001757493,#N/A,#N/A
2020-06-11,Puerto Rico,Puerto Rico43993,72,5352,144,3032160,0.001765078,#N/A,#N/A
2020-06-12,Puerto Rico,Puerto Rico43994,72,5536,146,3032160,0.001825761,#N/A,#N/A
2020-06-13,Puerto Rico,Puerto Rico43995,72,5690,146,3032160,0.00187655,#N/A,#N/A
2020-06-14,Puerto Rico,Puerto Rico43996,72,5811,147,3032160,0.001916456,#N/A,#N/A
2020-06-15,Puerto Rico,Puerto Rico43997,72,5890,147,3032160,0.00194251,#N/A,#N/A
2020-06-16,Puerto Rico,Puerto Rico43998,72,5951,147,3032160,0.001962627,#N/A,#N/A
2020-06-17,Puerto Rico,Puerto Rico43999,72,6003,147,3032160,0.001979777,#N/A,#N/A
2020-06-18,Puerto Rico,Puerto Rico44000,72,6111,147,3032160,0.002015395,#N/A,#N/A
2020-06-19,Puerto Rico,Puerto Rico44001,72,6195,147,3032160,0.002043098,#N/A,#N/A
2020-06-20,Puerto Rico,Puerto Rico44002,72,6463,147,3032160,0.002131484,#N/A,#N/A
2020-06-21,Puerto Rico,Puerto Rico44003,72,6525,149,3032160,0.002151931,#N/A,#N/A
2020-06-22,Puerto Rico,Puerto Rico44004,72,6564,149,3032160,0.002164793,#N/A,#N/A
2020-06-23,Puerto Rico,Puerto Rico44005,72,6685,149,3032160,0.002204699,#N/A,#N/A
2020-06-24,Puerto Rico,Puerto Rico44006,72,6820,149,3032160,0.002249222,#N/A,#N/A
2020-06-25,Puerto Rico,Puerto Rico44007,72,6877,151,3032160,0.00226802,#N/A,#N/A
2020-06-26,Puerto Rico,Puerto Rico44008,72,6922,151,3032160,0.002282861,#N/A,#N/A
2020-06-27,Puerto Rico,Puerto Rico44009,72,7066,152,3032160,0.002330352,#N/A,#N/A
2020-06-28,Puerto Rico,Puerto Rico44010,72,7189,153,3032160,0.002370917,#N/A,#N/A
2020-06-29,Puerto Rico,Puerto Rico44011,72,7250,153,3032160,0.002391035,#N/A,#N/A
2020-06-30,Puerto Rico,Puerto Rico44012,72,7465,153,3032160,0.002461941,#N/A,#N/A
2020-07-01,Puerto Rico,Puerto Rico44013,72,7537,153,3032160,0.002485687,#N/A,#N/A
2020-07-02,Puerto Rico,Puerto Rico44014,72,7608,153,3032160,0.002509102,#N/A,#N/A
2020-07-03,Puerto Rico,Puerto Rico44015,72,7683,154,3032160,0.002533837,#N/A,#N/A
2020-07-04,Puerto Rico,Puerto Rico44016,72,7787,155,3032160,0.002568136,#N/A,#N/A
2020-07-05,Puerto Rico,Puerto Rico44017,72,7916,155,3032160,0.00261068,#N/A,#N/A
2020-07-06,Puerto Rico,Puerto Rico44018,72,8585,155,3032160,0.002831315,#N/A,#N/A
2020-07-07,Puerto Rico,Puerto Rico44019,72,8714,157,3032160,0.002873859,#N/A,#N/A
2020-07-08,Puerto Rico,Puerto Rico44020,72,8745,159,3032160,0.002884083,#N/A,#N/A
2020-07-09,Puerto Rico,Puerto Rico44021,72,8862,159,3032160,0.002922669,#N/A,#N/A
2020-07-10,Puerto Rico,Puerto Rico44022,72,9137,159,3032160,0.003013363,#N/A,#N/A
2020-07-11,Puerto Rico,Puerto Rico44023,72,9366,167,3032160,0.003088887,#N/A,#N/A
2020-07-12,Puerto Rico,Puerto Rico44024,72,9654,167,3032160,0.003183869,#N/A,#N/A
2020-07-13,Puerto Rico,Puerto Rico44025,72,10010,167,3032160,0.003301277,#N/A,#N/A
2020-07-14,Puerto Rico,Puerto Rico44026,72,10123,169,3032160,0.003338544,#N/A,#N/A
2020-07-15,Puerto Rico,Puerto Rico44027,72,10379,171,3032160,0.003422972,#N/A,#N/A
2020-07-16,Puerto Rico,Puerto Rico44028,72,10574,172,3032160,0.003487283,#N/A,#N/A
2020-07-17,Puerto Rico,Puerto Rico44029,72,11120,177,3032160,0.003667353,#N/A,#N/A
2020-07-18,Puerto Rico,Puerto Rico44030,72,11453,178,3032160,0.003777175,#N/A,#N/A
2020-07-19,Puerto Rico,Puerto Rico44031,72,12063,178,3032160,0.003978352,#N/A,#N/A
2020-07-20,Puerto Rico,Puerto Rico44032,72,12461,180,3032160,0.004109612,#N/A,#N/A
2020-07-21,Puerto Rico,Puerto Rico44033,72,12940,180,3032160,0.004267585,#N/A,#N/A
2020-07-22,Puerto Rico,Puerto Rico44034,72,13038,185,3032160,0.004299905,#N/A,#N/A
2020-07-23,Puerto Rico,Puerto Rico44035,72,13473,188,3032160,0.004443367,#N/A,#N/A
2020-07-24,Puerto Rico,Puerto Rico44036,72,13967,191,3032160,0.004606287,#N/A,#N/A
2020-07-25,Puerto Rico,Puerto Rico44037,72,14540,201,3032160,0.004795261,#N/A,#N/A
2020-07-26,Puerto Rico,Puerto Rico44038,72,15143,201,3032160,0.00499413,#N/A,#N/A
2020-07-27,Puerto Rico,Puerto Rico44039,72,15431,201,3032160,0.005089111,#N/A,#N/A
2020-07-28,Puerto Rico,Puerto Rico44040,72,15840,209,3032160,0.005223999,#N/A,#N/A
2020-07-29,Puerto Rico,Puerto Rico44041,72,16061,211,3032160,0.005296884,#N/A,#N/A
2020-07-30,Puerto Rico,Puerto Rico44042,72,16572,214,3032160,0.005465411,#N/A,#N/A
2020-07-31,Puerto Rico,Puerto Rico44043,72,16781,219,3032160,0.005534339,#N/A,#N/A
2020-08-01,Puerto Rico,Puerto Rico44044,72,17872,225,3032160,0.005894148,#N/A,#N/A
2020-08-02,Puerto Rico,Puerto Rico44045,72,18411,230,3032160,0.006071909,#N/A,#N/A
2020-08-03,Puerto Rico,Puerto Rico44046,72,18791,230,3032160,0.006197232,#N/A,#N/A
2020-08-04,Puerto Rico,Puerto Rico44047,72,19324,237,3032160,0.006373015,#N/A,#N/A
2020-08-05,Puerto Rico,Puerto Rico44048,72,19651,246,3032160,0.006480859,#N/A,#N/A
2020-08-06,Puerto Rico,Puerto Rico44049,72,19934,258,3032160,0.006574191,#N/A,#N/A
2020-08-07,Puerto Rico,Puerto Rico44050,72,20686,265,3032160,0.006822199,#N/A,#N/A
2020-08-08,Puerto Rico,Puerto Rico44051,72,21424,274,3032160,0.00706559,#N/A,#N/A
2020-03-01,Rhode Island,Rhode Island43891,44,2,0,1056160,1.89E-06,NorthEast,Democrat
2020-03-02,Rhode Island,Rhode Island43892,44,2,0,1056160,1.89E-06,NorthEast,Democrat
2020-03-03,Rhode Island,Rhode Island43893,44,2,0,1056160,1.89E-06,NorthEast,Democrat
2020-03-04,Rhode Island,Rhode Island43894,44,2,0,1056160,1.89E-06,NorthEast,Democrat
2020-03-05,Rhode Island,Rhode Island43895,44,2,0,1056160,1.89E-06,NorthEast,Democrat
2020-03-06,Rhode Island,Rhode Island43896,44,3,0,1056160,2.84E-06,NorthEast,Democrat
2020-03-07,Rhode Island,Rhode Island43897,44,3,0,1056160,2.84E-06,NorthEast,Democrat
2020-03-08,Rhode Island,Rhode Island43898,44,3,0,1056160,2.84E-06,NorthEast,Democrat
2020-03-09,Rhode Island,Rhode Island43899,44,3,0,1056160,2.84E-06,NorthEast,Democrat
2020-03-10,Rhode Island,Rhode Island43900,44,5,0,1056160,4.73E-06,NorthEast,Democrat
2020-03-11,Rhode Island,Rhode Island43901,44,5,0,1056160,4.73E-06,NorthEast,Democrat
2020-03-12,Rhode Island,Rhode Island43902,44,5,0,1056160,4.73E-06,NorthEast,Democrat
2020-03-13,Rhode Island,Rhode Island43903,44,20,0,1056160,1.89E-05,NorthEast,Democrat
2020-03-14,Rhode Island,Rhode Island43904,44,20,0,1056160,1.89E-05,NorthEast,Democrat
2020-03-15,Rhode Island,Rhode Island43905,44,20,0,1056160,1.89E-05,NorthEast,Democrat
2020-03-16,Rhode Island,Rhode Island43906,44,21,0,1056160,1.99E-05,NorthEast,Democrat
2020-03-17,Rhode Island,Rhode Island43907,44,23,0,1056160,2.18E-05,NorthEast,Democrat
2020-03-18,Rhode Island,Rhode Island43908,44,33,0,1056160,3.12E-05,NorthEast,Democrat
2020-03-19,Rhode Island,Rhode Island43909,44,44,0,1056160,4.17E-05,NorthEast,Democrat
2020-03-20,Rhode Island,Rhode Island43910,44,44,0,1056160,4.17E-05,NorthEast,Democrat
2020-03-21,Rhode Island,Rhode Island43911,44,66,0,1056160,6.25E-05,NorthEast,Democrat
2020-03-22,Rhode Island,Rhode Island43912,44,83,0,1056160,7.86E-05,NorthEast,Democrat
2020-03-23,Rhode Island,Rhode Island43913,44,106,0,1056160,0.000100364,NorthEast,Democrat
2020-03-24,Rhode Island,Rhode Island43914,44,124,0,1056160,0.000117406,NorthEast,Democrat
2020-03-25,Rhode Island,Rhode Island43915,44,132,0,1056160,0.000124981,NorthEast,Democrat
2020-03-26,Rhode Island,Rhode Island43916,44,165,0,1056160,0.000156226,NorthEast,Democrat
2020-03-27,Rhode Island,Rhode Island43917,44,203,0,1056160,0.000192206,NorthEast,Democrat
2020-03-28,Rhode Island,Rhode Island43918,44,239,2,1056160,0.000226291,NorthEast,Democrat
2020-03-29,Rhode Island,Rhode Island43919,44,294,3,1056160,0.000278367,NorthEast,Democrat
2020-03-30,Rhode Island,Rhode Island43920,44,408,4,1056160,0.000386305,NorthEast,Democrat
2020-03-31,Rhode Island,Rhode Island43921,44,488,8,1056160,0.000462051,NorthEast,Democrat
2020-04-01,Rhode Island,Rhode Island43922,44,566,10,1056160,0.000535904,NorthEast,Democrat
2020-04-02,Rhode Island,Rhode Island43923,44,657,12,1056160,0.000622065,NorthEast,Democrat
2020-04-03,Rhode Island,Rhode Island43924,44,711,14,1056160,0.000673193,NorthEast,Democrat
2020-04-04,Rhode Island,Rhode Island43925,44,806,17,1056160,0.000763142,NorthEast,Democrat
2020-04-05,Rhode Island,Rhode Island43926,44,922,25,1056160,0.000872974,NorthEast,Democrat
2020-04-06,Rhode Island,Rhode Island43927,44,1082,27,1056160,0.001024466,NorthEast,Democrat
2020-04-07,Rhode Island,Rhode Island43928,44,1229,30,1056160,0.001163649,NorthEast,Democrat
2020-04-08,Rhode Island,Rhode Island43929,44,1450,35,1056160,0.001372898,NorthEast,Democrat
2020-04-09,Rhode Island,Rhode Island43930,44,1727,43,1056160,0.001635169,NorthEast,Democrat
2020-04-10,Rhode Island,Rhode Island43931,44,2015,49,1056160,0.001907855,NorthEast,Democrat
2020-04-11,Rhode Island,Rhode Island43932,44,2349,56,1056160,0.002224095,NorthEast,Democrat
2020-04-12,Rhode Island,Rhode Island43933,44,2665,63,1056160,0.002523292,NorthEast,Democrat
2020-04-13,Rhode Island,Rhode Island43934,44,2976,73,1056160,0.002817755,NorthEast,Democrat
2020-04-14,Rhode Island,Rhode Island43935,44,3251,80,1056160,0.003078132,NorthEast,Democrat
2020-04-15,Rhode Island,Rhode Island43936,44,3529,87,1056160,0.00334135,NorthEast,Democrat
2020-04-16,Rhode Island,Rhode Island43937,44,3838,105,1056160,0.003633919,NorthEast,Democrat
2020-04-17,Rhode Island,Rhode Island43938,44,4177,118,1056160,0.003954893,NorthEast,Democrat
2020-04-18,Rhode Island,Rhode Island43939,44,4491,137,1056160,0.004252197,NorthEast,Democrat
2020-04-19,Rhode Island,Rhode Island43940,44,4706,150,1056160,0.004455764,NorthEast,Democrat
2020-04-20,Rhode Island,Rhode Island43941,44,5090,155,1056160,0.004819346,NorthEast,Democrat
2020-04-21,Rhode Island,Rhode Island43942,44,5500,171,1056160,0.005207544,NorthEast,Democrat
2020-04-22,Rhode Island,Rhode Island43943,44,5841,181,1056160,0.005530412,NorthEast,Democrat
2020-04-23,Rhode Island,Rhode Island43944,44,6256,189,1056160,0.005923345,NorthEast,Democrat
2020-04-24,Rhode Island,Rhode Island43945,44,6699,202,1056160,0.006342789,NorthEast,Democrat
2020-04-25,Rhode Island,Rhode Island43946,44,7129,215,1056160,0.006749924,NorthEast,Democrat
2020-04-26,Rhode Island,Rhode Island43947,44,7439,226,1056160,0.00704344,NorthEast,Democrat
2020-04-27,Rhode Island,Rhode Island43948,44,7708,233,1056160,0.007298137,NorthEast,Democrat
2020-04-28,Rhode Island,Rhode Island43949,44,7926,239,1056160,0.007504545,NorthEast,Democrat
2020-04-29,Rhode Island,Rhode Island43950,44,8247,251,1056160,0.007808476,NorthEast,Democrat
2020-04-30,Rhode Island,Rhode Island43951,44,8621,266,1056160,0.008162589,NorthEast,Democrat
2020-05-01,Rhode Island,Rhode Island43952,44,8962,279,1056160,0.008485457,NorthEast,Democrat
2020-05-02,Rhode Island,Rhode Island43953,44,9289,296,1056160,0.008795069,NorthEast,Democrat
2020-05-03,Rhode Island,Rhode Island43954,44,9477,320,1056160,0.008973072,NorthEast,Democrat
2020-05-04,Rhode Island,Rhode Island43955,44,9652,341,1056160,0.009138767,NorthEast,Democrat
2020-05-05,Rhode Island,Rhode Island43956,44,9933,355,1056160,0.009404825,NorthEast,Democrat
2020-05-06,Rhode Island,Rhode Island43957,44,10205,370,1056160,0.009662362,NorthEast,Democrat
2020-05-07,Rhode Island,Rhode Island43958,44,10530,388,1056160,0.00997008,NorthEast,Democrat
2020-05-08,Rhode Island,Rhode Island43959,44,10779,399,1056160,0.01020584,NorthEast,Democrat
2020-05-09,Rhode Island,Rhode Island43960,44,10989,418,1056160,0.010404674,NorthEast,Democrat
2020-05-10,Rhode Island,Rhode Island43961,44,11274,422,1056160,0.010674519,NorthEast,Democrat
2020-05-11,Rhode Island,Rhode Island43962,44,11450,430,1056160,0.01084116,NorthEast,Democrat
2020-05-12,Rhode Island,Rhode Island43963,44,11614,444,1056160,0.01099644,NorthEast,Democrat
2020-05-13,Rhode Island,Rhode Island43964,44,11835,462,1056160,0.011205689,NorthEast,Democrat
2020-05-14,Rhode Island,Rhode Island43965,44,12016,468,1056160,0.011377064,NorthEast,Democrat
2020-05-15,Rhode Island,Rhode Island43966,44,12219,479,1056160,0.01156927,NorthEast,Democrat
2020-05-16,Rhode Island,Rhode Island43967,44,12434,489,1056160,0.011772837,NorthEast,Democrat
2020-05-17,Rhode Island,Rhode Island43968,44,12674,499,1056160,0.012000076,NorthEast,Democrat
2020-05-18,Rhode Island,Rhode Island43969,44,12795,506,1056160,0.012114642,NorthEast,Democrat
2020-05-19,Rhode Island,Rhode Island43970,44,12951,532,1056160,0.012262347,NorthEast,Democrat
2020-05-20,Rhode Island,Rhode Island43971,44,13356,538,1056160,0.012645811,NorthEast,Democrat
2020-05-21,Rhode Island,Rhode Island43972,44,13571,556,1056160,0.012849379,NorthEast,Democrat
2020-05-22,Rhode Island,Rhode Island43973,44,13736,579,1056160,0.013005605,NorthEast,Democrat
2020-05-23,Rhode Island,Rhode Island43974,44,13952,597,1056160,0.01321012,NorthEast,Democrat
2020-05-24,Rhode Island,Rhode Island43975,44,14065,608,1056160,0.013317111,NorthEast,Democrat
2020-05-25,Rhode Island,Rhode Island43976,44,14065,608,1056160,0.013317111,NorthEast,Democrat
2020-05-26,Rhode Island,Rhode Island43977,44,14210,634,1056160,0.013454401,NorthEast,Democrat
2020-05-27,Rhode Island,Rhode Island43978,44,14353,655,1056160,0.013589797,NorthEast,Democrat
2020-05-28,Rhode Island,Rhode Island43979,44,14494,677,1056160,0.0137233,NorthEast,Democrat
2020-05-29,Rhode Island,Rhode Island43980,44,14635,693,1056160,0.013856802,NorthEast,Democrat
2020-05-30,Rhode Island,Rhode Island43981,44,14819,711,1056160,0.014031018,NorthEast,Democrat
2020-05-31,Rhode Island,Rhode Island43982,44,14928,718,1056160,0.014134222,NorthEast,Democrat
2020-06-01,Rhode Island,Rhode Island43983,44,14991,720,1056160,0.014193872,NorthEast,Democrat
2020-06-02,Rhode Island,Rhode Island43984,44,15112,732,1056160,0.014308438,NorthEast,Democrat
2020-06-03,Rhode Island,Rhode Island43985,44,15219,742,1056160,0.014409749,NorthEast,Democrat
2020-06-04,Rhode Island,Rhode Island43986,44,15325,756,1056160,0.014510112,NorthEast,Democrat
2020-06-05,Rhode Island,Rhode Island43987,44,15441,772,1056160,0.014619944,NorthEast,Democrat
2020-06-06,Rhode Island,Rhode Island43988,44,15441,772,1056160,0.014619944,NorthEast,Democrat
2020-06-07,Rhode Island,Rhode Island43989,44,15441,772,1056160,0.014619944,NorthEast,Democrat
2020-06-08,Rhode Island,Rhode Island43990,44,15642,799,1056160,0.014810256,NorthEast,Democrat
2020-06-09,Rhode Island,Rhode Island43991,44,15691,808,1056160,0.014856651,NorthEast,Democrat
2020-06-10,Rhode Island,Rhode Island43992,44,15756,812,1056160,0.014918194,NorthEast,Democrat
2020-06-11,Rhode Island,Rhode Island43993,44,15862,823,1056160,0.015018558,NorthEast,Democrat
2020-06-12,Rhode Island,Rhode Island43994,44,15947,833,1056160,0.015099038,NorthEast,Democrat
2020-06-13,Rhode Island,Rhode Island43995,44,15947,833,1056160,0.015099038,NorthEast,Democrat
2020-06-14,Rhode Island,Rhode Island43996,44,15947,833,1056160,0.015099038,NorthEast,Democrat
2020-06-15,Rhode Island,Rhode Island43997,44,16093,851,1056160,0.015237275,NorthEast,Democrat
2020-06-16,Rhode Island,Rhode Island43998,44,16164,865,1056160,0.015304499,NorthEast,Democrat
2020-06-17,Rhode Island,Rhode Island43999,44,16213,876,1056160,0.015350894,NorthEast,Democrat
2020-06-18,Rhode Island,Rhode Island44000,44,16269,885,1056160,0.015403916,NorthEast,Democrat
2020-06-19,Rhode Island,Rhode Island44001,44,16337,894,1056160,0.0154683,NorthEast,Democrat
2020-06-20,Rhode Island,Rhode Island44002,44,16337,894,1056160,0.0154683,NorthEast,Democrat
2020-06-21,Rhode Island,Rhode Island44003,44,16337,894,1056160,0.0154683,NorthEast,Democrat
2020-06-22,Rhode Island,Rhode Island44004,44,16459,903,1056160,0.015583813,NorthEast,Democrat
2020-06-23,Rhode Island,Rhode Island44005,44,16533,906,1056160,0.015653878,NorthEast,Democrat
2020-06-24,Rhode Island,Rhode Island44006,44,16606,912,1056160,0.015722997,NorthEast,Democrat
2020-06-25,Rhode Island,Rhode Island44007,44,16640,920,1056160,0.015755189,NorthEast,Democrat
2020-06-26,Rhode Island,Rhode Island44008,44,16661,927,1056160,0.015775072,NorthEast,Democrat
2020-06-27,Rhode Island,Rhode Island44009,44,16661,927,1056160,0.015775072,NorthEast,Democrat
2020-06-28,Rhode Island,Rhode Island44010,44,16661,927,1056160,0.015775072,NorthEast,Democrat
2020-06-29,Rhode Island,Rhode Island44011,44,16764,946,1056160,0.015872595,NorthEast,Democrat
2020-06-30,Rhode Island,Rhode Island44012,44,16813,950,1056160,0.01591899,NorthEast,Democrat
2020-07-01,Rhode Island,Rhode Island44013,44,16853,956,1056160,0.015956863,NorthEast,Democrat
2020-07-02,Rhode Island,Rhode Island44014,44,16941,959,1056160,0.016040183,NorthEast,Democrat
2020-07-03,Rhode Island,Rhode Island44015,44,16991,960,1056160,0.016087525,NorthEast,Democrat
2020-07-04,Rhode Island,Rhode Island44016,44,16991,960,1056160,0.016087525,NorthEast,Democrat
2020-07-05,Rhode Island,Rhode Island44017,44,16991,960,1056160,0.016087525,NorthEast,Democrat
2020-07-06,Rhode Island,Rhode Island44018,44,16991,960,1056160,0.016087525,NorthEast,Democrat
2020-07-07,Rhode Island,Rhode Island44019,44,17154,969,1056160,0.016241857,NorthEast,Democrat
2020-07-08,Rhode Island,Rhode Island44020,44,17204,971,1056160,0.016289199,NorthEast,Democrat
2020-07-09,Rhode Island,Rhode Island44021,44,17243,974,1056160,0.016326125,NorthEast,Democrat
2020-07-10,Rhode Island,Rhode Island44022,44,17312,976,1056160,0.016391456,NorthEast,Democrat
2020-07-11,Rhode Island,Rhode Island44023,44,17312,976,1056160,0.016391456,NorthEast,Democrat
2020-07-12,Rhode Island,Rhode Island44024,44,17312,976,1056160,0.016391456,NorthEast,Democrat
2020-07-13,Rhode Island,Rhode Island44025,44,17487,984,1056160,0.01655715,NorthEast,Democrat
2020-07-14,Rhode Island,Rhode Island44026,44,17588,985,1056160,0.01665278,NorthEast,Democrat
2020-07-15,Rhode Island,Rhode Island44027,44,17640,987,1056160,0.016702015,NorthEast,Democrat
2020-07-16,Rhode Island,Rhode Island44028,44,17711,988,1056160,0.01676924,NorthEast,Democrat
2020-07-17,Rhode Island,Rhode Island44029,44,17793,990,1056160,0.016846879,NorthEast,Democrat
2020-07-18,Rhode Island,Rhode Island44030,44,17793,990,1056160,0.016846879,NorthEast,Democrat
2020-07-19,Rhode Island,Rhode Island44031,44,17793,990,1056160,0.016846879,NorthEast,Democrat
2020-07-20,Rhode Island,Rhode Island44032,44,17904,995,1056160,0.016951977,NorthEast,Democrat
2020-07-21,Rhode Island,Rhode Island44033,44,17986,996,1056160,0.017029617,NorthEast,Democrat
2020-07-22,Rhode Island,Rhode Island44034,44,18062,997,1056160,0.017101576,NorthEast,Democrat
2020-07-23,Rhode Island,Rhode Island44035,44,18148,1001,1056160,0.017183003,NorthEast,Democrat
2020-07-24,Rhode Island,Rhode Island44036,44,18224,1002,1056160,0.017254961,NorthEast,Democrat
2020-07-25,Rhode Island,Rhode Island44037,44,18224,1002,1056160,0.017254961,NorthEast,Democrat
2020-07-26,Rhode Island,Rhode Island44038,44,18224,1002,1056160,0.017254961,NorthEast,Democrat
2020-07-27,Rhode Island,Rhode Island44039,44,18515,1004,1056160,0.017530488,NorthEast,Democrat
2020-07-28,Rhode Island,Rhode Island44040,44,18725,1005,1056160,0.017729321,NorthEast,Democrat
2020-07-29,Rhode Island,Rhode Island44041,44,18800,1007,1056160,0.017800333,NorthEast,Democrat
2020-07-30,Rhode Island,Rhode Island44042,44,18950,1007,1056160,0.017942357,NorthEast,Democrat
2020-07-31,Rhode Island,Rhode Island44043,44,19022,1007,1056160,0.018010529,NorthEast,Democrat
2020-08-01,Rhode Island,Rhode Island44044,44,19022,1007,1056160,0.018010529,NorthEast,Democrat
2020-08-02,Rhode Island,Rhode Island44045,44,19022,1007,1056160,0.018010529,NorthEast,Democrat
2020-08-03,Rhode Island,Rhode Island44046,44,19246,1010,1056160,0.018222618,NorthEast,Democrat
2020-08-04,Rhode Island,Rhode Island44047,44,19390,1011,1056160,0.018358961,NorthEast,Democrat
2020-08-05,Rhode Island,Rhode Island44048,44,19481,1012,1056160,0.018445122,NorthEast,Democrat
2020-08-06,Rhode Island,Rhode Island44049,44,19611,1014,1056160,0.018568209,NorthEast,Democrat
2020-08-07,Rhode Island,Rhode Island44050,44,19738,1014,1056160,0.018688456,NorthEast,Democrat
2020-08-08,Rhode Island,Rhode Island44051,44,19738,1014,1056160,0.018688456,NorthEast,Democrat
2020-03-06,South Carolina,South Carolina43896,45,2,0,5210100,3.84E-07,NA,Republican
2020-03-07,South Carolina,South Carolina43897,45,2,0,5210100,3.84E-07,NA,Republican
2020-03-08,South Carolina,South Carolina43898,45,6,0,5210100,1.15E-06,NA,Republican
2020-03-09,South Carolina,South Carolina43899,45,7,0,5210100,1.34E-06,NA,Republican
2020-03-10,South Carolina,South Carolina43900,45,9,0,5210100,1.73E-06,NA,Republican
2020-03-11,South Carolina,South Carolina43901,45,10,0,5210100,1.92E-06,NA,Republican
2020-03-12,South Carolina,South Carolina43902,45,12,0,5210100,2.30E-06,NA,Republican
2020-03-13,South Carolina,South Carolina43903,45,13,0,5210100,2.50E-06,NA,Republican
2020-03-14,South Carolina,South Carolina43904,45,19,0,5210100,3.65E-06,NA,Republican
2020-03-15,South Carolina,South Carolina43905,45,28,0,5210100,5.37E-06,NA,Republican
2020-03-16,South Carolina,South Carolina43906,45,33,1,5210100,6.33E-06,NA,Republican
2020-03-17,South Carolina,South Carolina43907,45,47,1,5210100,9.02E-06,NA,Republican
2020-03-18,South Carolina,South Carolina43908,45,60,1,5210100,1.15E-05,NA,Republican
2020-03-19,South Carolina,South Carolina43909,45,81,1,5210100,1.55E-05,NA,Republican
2020-03-20,South Carolina,South Carolina43910,45,126,3,5210100,2.42E-05,NA,Republican
2020-03-21,South Carolina,South Carolina43911,45,172,3,5210100,3.30E-05,NA,Republican
2020-03-22,South Carolina,South Carolina43912,45,194,3,5210100,3.72E-05,NA,Republican
2020-03-23,South Carolina,South Carolina43913,45,299,5,5210100,5.74E-05,NA,Republican
2020-03-24,South Carolina,South Carolina43914,45,342,8,5210100,6.56E-05,NA,Republican
2020-03-25,South Carolina,South Carolina43915,45,425,8,5210100,8.16E-05,NA,Republican
2020-03-26,South Carolina,South Carolina43916,45,456,9,5210100,8.75E-05,NA,Republican
2020-03-27,South Carolina,South Carolina43917,45,542,13,5210100,0.000104029,NA,Republican
2020-03-28,South Carolina,South Carolina43918,45,661,15,5210100,0.000126869,NA,Republican
2020-03-29,South Carolina,South Carolina43919,45,775,16,5210100,0.00014875,NA,Republican
2020-03-30,South Carolina,South Carolina43920,45,925,18,5210100,0.00017754,NA,Republican
2020-03-31,South Carolina,South Carolina43921,45,1083,22,5210100,0.000207865,NA,Republican
2020-04-01,South Carolina,South Carolina43922,45,1293,26,5210100,0.000248172,NA,Republican
2020-04-02,South Carolina,South Carolina43923,45,1554,31,5210100,0.000298267,NA,Republican
2020-04-03,South Carolina,South Carolina43924,45,1700,34,5210100,0.000326289,NA,Republican
2020-04-04,South Carolina,South Carolina43925,45,1917,40,5210100,0.000367939,NA,Republican
2020-04-05,South Carolina,South Carolina43926,45,2049,44,5210100,0.000393275,NA,Republican
2020-04-06,South Carolina,South Carolina43927,45,2232,48,5210100,0.000428399,NA,Republican
2020-04-07,South Carolina,South Carolina43928,45,2417,51,5210100,0.000463907,NA,Republican
2020-04-08,South Carolina,South Carolina43929,45,2552,63,5210100,0.000489818,NA,Republican
2020-04-09,South Carolina,South Carolina43930,45,2792,67,5210100,0.000535882,NA,Republican
